Booking_ID,Date,Time,Customer_ID,Driver_ID,Vehicle_ID,City,Booking_Status,Distance_km,Fare_Amount,Payment_Type
BOOK_1908,2026-03-25,01:35:49,CUST_674,DRV_249,VEH_238,Chennai,Completed,18.62,394.31,Wallet
BOOK_1909,2025-07-26,15:00:58,CUST_421,DRV_237,VEH_266,Pune,Completed,16.65,353.61,UPI
BOOK_1910,2025-08-26,20:33:28,CUST_71,DRV_215,VEH_154,Hyderabad,Completed,19.95,396.01,UPI
BOOK_1911,2025-09-28,01:59:25,CUST_602,DRV_145,VEH_124,Chennai,Completed,3.27,126.79,UPI
BOOK_1912,2025-07-15,18:42:56,CUST_696,DRV_154,VEH_17,Hyderabad,Completed,15.13,209,Cash
BOOK_1913,2025-11-05,09:57:36,CUST_338,DRV_180,VEH_112,Delhi,Cancelled,9.39,223.79,UPI
BOOK_1914,2026-02-28,18:17:48,CUST_315,DRV_84,VEH_271,Delhi,Completed,9.88,269.13,Card
BOOK_1915,2025-08-27,00:40:28,CUST_130,DRV_106,VEH_13,Delhi,Completed,12.3,143.34,UPI
BOOK_1916,2025-07-18,22:41:21,CUST_642,DRV_167,VEH_89,Hyderabad,Cancelled,11.12,277.19,Cash
BOOK_1917,2025-10-09,17:53:02,CUST_20,DRV_43,VEH_152,Delhi,Completed,16.71,216.39,UPI
BOOK_1918,2025-12-12,21:48:31,CUST_286,DRV_10,VEH_157,Pune,Completed,10.58,143.07,UPI
BOOK_1919,2025-11-08,09:18:45,CUST_571,DRV_59,VEH_112,Bangalore,Cancelled,4.31,69.33,UPI
BOOK_1920,2025-06-29,08:26:51,CUST_304,DRV_77,VEH_1,Hyderabad,Completed,2.66,77.42,UPI
BOOK_1921,2025-06-12,21:35:39,CUST_308,DRV_109,VEH_16,Kolkata,Completed,2.53,98.35,UPI
BOOK_1922,2025-08-13,20:29:37,CUST_575,DRV_47,VEH_267,Mumbai,Completed,3,101.04,UPI
BOOK_1923,2025-04-13,10:55:17,CUST_349,DRV_123,VEH_159,Bangalore,Completed,15.5,190.01,UPI
BOOK_1924,2025-08-24,17:07:00,CUST_271,DRV_179,VEH_94,Mumbai,Completed,18.43,239.67,UPI
BOOK_1925,2025-08-18,11:07:05,CUST_580,DRV_90,VEH_202,Pune,Cancelled,10.17,216.15,Card
BOOK_1926,2026-03-15,22:46:20,CUST_462,DRV_191,VEH_31,Mumbai,Completed,17.35,190.93,Wallet
BOOK_1927,2025-08-14,08:38:27,CUST_38,DRV_25,VEH_274,Delhi,Completed,15.27,381.55,UPI
BOOK_1928,2025-05-17,20:56:57,CUST_504,DRV_94,VEH_300,Ahmedabad,Completed,8.23,179.05,Wallet
BOOK_1929,2025-10-11,18:07:09,CUST_587,DRV_8,VEH_249,Mumbai,Completed,13.7,147.86,Wallet
BOOK_1930,2026-03-26,13:50:10,CUST_565,DRV_185,VEH_70,Delhi,Completed,6.83,93.03,Card
BOOK_1931,2025-10-04,22:30:10,CUST_412,DRV_244,VEH_206,Mumbai,Completed,11.41,146.68,Cash
BOOK_1932,2025-10-19,18:49:26,CUST_620,DRV_249,VEH_79,Mumbai,Completed,3.67,124.51,UPI
BOOK_1933,2025-11-24,11:06:47,CUST_514,DRV_123,VEH_256,Hyderabad,Completed,2.8,64.38,Card
BOOK_1934,2026-03-23,21:59:28,CUST_104,DRV_163,VEH_201,Ahmedabad,Completed,2.13,54.82,Cash
BOOK_1935,2025-11-24,09:34:48,CUST_151,DRV_139,VEH_149,Delhi,Completed,17.94,222.37,Card
BOOK_1936,2025-06-28,22:39:52,CUST_683,DRV_53,VEH_217,Chennai,Completed,18.86,320.21,UPI
BOOK_1937,2025-11-07,20:48:00,CUST_645,DRV_36,VEH_190,Bangalore,Completed,18.32,443.95,Cash
BOOK_1938,2025-10-07,09:53:58,CUST_203,DRV_276,VEH_84,Hyderabad,Completed,6.48,160.64,UPI
BOOK_1939,2025-09-20,13:31:19,CUST_676,DRV_225,VEH_59,Chennai,No Show,6.79,113.69,UPI
BOOK_1940,2025-06-06,08:06:56,CUST_288,DRV_178,VEH_142,Delhi,Completed,12.16,265.56,UPI
BOOK_1941,2025-10-25,15:31:26,CUST_343,DRV_61,VEH_286,Bangalore,Completed,6.77,197.63,UPI
BOOK_1942,2025-07-13,21:30:11,CUST_681,DRV_165,VEH_202,Chennai,Completed,9.19,144.63,UPI
BOOK_1943,2025-05-24,19:13:50,CUST_514,DRV_238,VEH_206,Mumbai,Completed,6.46,172.86,Cash
BOOK_1944,2025-09-15,19:13:38,CUST_48,DRV_216,VEH_222,Chennai,Completed,10.02,189.66,UPI
BOOK_1945,2026-01-21,22:01:01,CUST_658,DRV_187,VEH_170,Mumbai,Completed,11.67,268.66,Card
BOOK_1946,2025-11-02,23:43:28,CUST_2,DRV_121,VEH_255,Bangalore,Completed,16.35,178.58,UPI
BOOK_1947,2025-08-31,22:08:20,CUST_433,DRV_239,VEH_112,Delhi,Completed,5.15,97.21,Card
BOOK_1948,2025-09-06,10:00:22,CUST_424,DRV_137,VEH_277,Chennai,Completed,12.33,212.23,UPI
BOOK_1949,2025-10-07,19:08:37,CUST_377,DRV_177,VEH_196,Delhi,Completed,3.24,115.56,Card
BOOK_1950,2025-08-09,03:21:58,CUST_448,DRV_134,VEH_116,Mumbai,Completed,12.26,130.65,UPI
BOOK_1951,2025-10-24,11:21:20,CUST_132,DRV_134,VEH_96,Mumbai,Completed,16.74,171.54,UPI
BOOK_1952,2025-10-14,22:06:45,CUST_309,DRV_280,VEH_272,Hyderabad,Completed,14.18,162.3,Cash
BOOK_1953,2026-03-19,20:33:42,CUST_343,DRV_71,VEH_288,Bangalore,Completed,16.79,205.94,UPI
BOOK_1954,2025-05-04,18:10:01,CUST_523,DRV_119,VEH_45,Bangalore,Completed,3.26,116.02,Cash
BOOK_1955,2026-01-22,08:38:55,CUST_403,DRV_6,VEH_269,Bangalore,Completed,2.01,52.68,UPI
BOOK_1956,2025-07-22,11:38:09,CUST_330,DRV_196,VEH_243,Hyderabad,Completed,17.64,198.77,UPI
BOOK_1957,2025-09-04,22:37:04,CUST_358,DRV_165,VEH_124,Mumbai,Completed,17.76,449.81,UPI
BOOK_1958,2026-03-18,19:22:20,CUST_23,DRV_79,VEH_240,Delhi,Completed,9.2,161.65,UPI
BOOK_1959,2025-07-17,02:17:12,CUST_151,DRV_271,VEH_171,Hyderabad,Completed,2.55,81.46,Cash
BOOK_1960,2025-11-29,19:31:10,CUST_208,DRV_164,VEH_256,Chennai,Completed,11.63,288.64,UPI
BOOK_1961,2025-06-05,18:48:11,CUST_508,DRV_210,VEH_117,Delhi,Cancelled,12.48,233.13,Cash
BOOK_1962,2026-01-17,17:47:16,CUST_267,DRV_155,VEH_244,Pune,Completed,18.27,387.65,UPI
BOOK_1963,2025-06-22,21:48:51,CUST_429,DRV_113,VEH_79,Chennai,Completed,11.75,250.64,Cash
BOOK_1964,2026-02-11,00:15:00,CUST_175,DRV_159,VEH_172,Bangalore,Completed,6.09,132.33,Card
BOOK_1965,2026-01-07,17:56:28,CUST_194,DRV_71,VEH_23,Delhi,Completed,12.28,157.39,UPI
BOOK_1966,2026-03-24,20:06:46,CUST_310,DRV_234,VEH_64,Delhi,Completed,10.6,160.77,Wallet
BOOK_1967,2025-09-08,10:35:49,CUST_510,DRV_263,VEH_254,Mumbai,Completed,5.35,82.37,UPI
BOOK_1968,2025-05-12,03:46:58,CUST_7,DRV_66,VEH_280,Delhi,Completed,12.84,318.58,UPI
BOOK_1969,2025-06-14,20:46:59,CUST_467,DRV_159,VEH_274,Hyderabad,Completed,17.36,365.69,UPI
BOOK_1970,2025-04-15,11:28:51,CUST_330,DRV_39,VEH_117,Mumbai,Completed,17.87,210.42,Wallet
BOOK_1971,2025-04-08,20:12:40,CUST_116,DRV_261,VEH_78,Mumbai,Completed,4.52,135.13,UPI
BOOK_1972,2025-08-16,21:04:14,CUST_322,DRV_259,VEH_183,Delhi,Completed,18.7,319.31,UPI
BOOK_1973,2025-09-22,18:22:09,CUST_22,DRV_135,VEH_99,Delhi,Cancelled,14.5,245.58,UPI
BOOK_1974,2025-12-19,11:00:10,CUST_397,DRV_241,VEH_168,Bangalore,Completed,11.58,201.71,Cash
BOOK_1975,2025-10-13,08:13:54,CUST_429,DRV_268,VEH_10,Hyderabad,Cancelled,12.04,178.07,Cash
BOOK_1976,2025-07-17,21:07:32,CUST_28,DRV_40,VEH_139,Mumbai,Completed,2.11,62.87,Card
BOOK_1977,2025-05-01,19:49:41,CUST_205,DRV_264,VEH_14,Hyderabad,Completed,5.42,107.91,UPI
BOOK_1978,2025-10-21,19:06:19,CUST_696,DRV_180,VEH_262,Bangalore,Completed,3.21,97.71,Cash
BOOK_1979,2025-04-03,03:14:56,CUST_15,DRV_123,VEH_166,Chennai,Completed,2.63,57.1,Card
BOOK_1980,2025-04-06,20:26:24,CUST_76,DRV_184,VEH_191,Delhi,Completed,5.33,157.06,Cash
BOOK_1981,2025-07-09,19:58:00,CUST_367,DRV_269,VEH_154,Delhi,Completed,2.55,62.36,Wallet
BOOK_1982,2025-07-28,11:20:34,CUST_115,DRV_55,VEH_177,Bangalore,Completed,9.33,143.4,Cash
BOOK_1983,2026-01-18,05:53:56,CUST_45,DRV_118,VEH_222,Mumbai,Completed,12.98,146.2,UPI
BOOK_1984,2025-09-18,17:54:41,CUST_371,DRV_101,VEH_273,Hyderabad,Completed,19.2,195.43,Cash
BOOK_1985,2025-04-18,05:16:05,CUST_398,DRV_240,VEH_43,Bangalore,Completed,12.98,290.12,Cash
BOOK_1986,2025-10-17,21:58:46,CUST_333,DRV_32,VEH_81,Bangalore,Completed,2.65,62.89,UPI
BOOK_1987,2025-04-07,11:14:22,CUST_125,DRV_274,VEH_148,Pune,Completed,14.02,142.46,UPI
BOOK_1988,2026-03-12,08:03:32,CUST_197,DRV_70,VEH_135,Delhi,Completed,16.08,406.55,Cash
BOOK_1989,2025-11-22,09:02:04,CUST_140,DRV_119,VEH_203,Hyderabad,Cancelled,17.8,223.36,UPI
BOOK_1990,2025-06-22,03:20:33,CUST_57,DRV_257,VEH_106,Chennai,Cancelled,14.7,252.05,UPI
BOOK_1991,2026-03-08,18:46:23,CUST_508,DRV_241,VEH_8,Ahmedabad,Completed,6.22,154.32,Cash
BOOK_1992,2025-10-31,17:07:17,CUST_333,DRV_136,VEH_158,Delhi,Completed,14.97,190.04,Card
BOOK_1993,2026-01-19,20:09:53,CUST_322,DRV_80,VEH_205,Delhi,Completed,19.7,399.44,UPI
BOOK_1994,2025-06-23,17:57:23,CUST_493,DRV_6,VEH_284,Mumbai,Cancelled,19.14,311.83,UPI
BOOK_1995,2025-09-25,20:59:08,CUST_529,DRV_229,VEH_111,Mumbai,Completed,5.61,158.48,Card
BOOK_1996,2025-12-06,10:24:50,CUST_246,DRV_241,VEH_78,Delhi,Completed,11.12,138.12,UPI
BOOK_1997,2026-03-09,10:43:59,CUST_411,DRV_9,VEH_32,Chennai,Completed,10.19,139.7,UPI
BOOK_1998,2025-06-25,19:48:48,CUST_673,DRV_277,VEH_214,Delhi,Completed,13.24,238.36,Cash
BOOK_1999,2025-06-19,18:01:39,CUST_295,DRV_206,VEH_179,Delhi,Completed,18.73,460.79,Wallet
BOOK_2000,2025-11-19,10:17:20,CUST_388,DRV_42,VEH_3,Chennai,Cancelled,17.47,361.22,UPI
BOOK_2001,2025-08-30,19:29:32,CUST_528,DRV_260,VEH_109,Delhi,Completed,15.07,245.99,Card
BOOK_2002,2025-05-29,22:02:30,CUST_546,DRV_155,VEH_242,Kolkata,Cancelled,5.56,157.39,Wallet
BOOK_2003,2025-04-19,20:45:32,CUST_221,DRV_38,VEH_93,Delhi,Completed,11.19,215.92,Cash
BOOK_2004,2025-07-20,21:33:14,CUST_442,DRV_40,VEH_195,Pune,Completed,10.52,118.88,Wallet
BOOK_2005,2025-06-21,20:56:05,CUST_86,DRV_59,VEH_77,Hyderabad,No Show,10.48,274.64,Card
BOOK_2006,2025-08-30,19:33:06,CUST_529,DRV_100,VEH_183,Mumbai,Completed,7.19,115.7,UPI
BOOK_2007,2025-08-12,21:52:32,CUST_412,DRV_32,VEH_49,Mumbai,Cancelled,3.36,89.58,Cash
BOOK_2008,2025-08-11,17:49:59,CUST_466,DRV_220,VEH_243,Delhi,Completed,17.69,186.08,Card
BOOK_2009,2025-06-28,09:19:24,CUST_344,DRV_196,VEH_143,Delhi,Completed,19.76,480.91,Cash
BOOK_2010,2025-05-27,18:35:56,CUST_563,DRV_122,VEH_165,Hyderabad,Completed,17.6,281.49,UPI
BOOK_2011,2025-10-08,21:57:18,CUST_475,DRV_54,VEH_140,Mumbai,Completed,4.37,127.18,UPI
BOOK_2012,2025-04-20,21:33:45,CUST_312,DRV_277,VEH_244,Delhi,Completed,3.55,113.91,UPI
BOOK_2013,2026-02-10,09:16:15,CUST_118,DRV_99,VEH_203,Delhi,Completed,6.57,157.74,Cash
BOOK_2014,2026-03-13,09:11:39,CUST_442,DRV_55,VEH_2,Pune,Completed,19.45,386.1,Card
BOOK_2015,2025-04-29,11:12:04,CUST_259,DRV_205,VEH_189,Mumbai,Completed,19.07,463.07,Cash
BOOK_2016,2026-03-24,21:00:24,CUST_643,DRV_91,VEH_241,Bangalore,Completed,2.24,83.96,Cash
BOOK_2017,2026-02-08,19:29:32,CUST_603,DRV_248,VEH_32,Mumbai,Completed,2.62,68.78,UPI
BOOK_2018,2025-10-11,06:08:57,CUST_581,DRV_273,VEH_28,Hyderabad,Completed,2.45,66.47,Card
BOOK_2019,2025-09-06,18:34:13,CUST_413,DRV_213,VEH_231,Mumbai,Completed,19.15,230.89,UPI
BOOK_2020,2025-11-17,09:04:50,CUST_681,DRV_264,VEH_263,Ahmedabad,No Show,19.48,476.51,Cash
BOOK_2021,2026-01-02,17:47:57,CUST_400,DRV_224,VEH_280,Bangalore,Completed,14.58,294.73,UPI
BOOK_2022,2026-01-23,21:25:07,CUST_337,DRV_121,VEH_94,Bangalore,Completed,19.19,480.11,UPI
BOOK_2023,2025-06-14,20:17:30,CUST_105,DRV_91,VEH_31,Delhi,Completed,14.21,305.47,UPI
BOOK_2024,2026-03-09,01:33:08,CUST_36,DRV_206,VEH_229,Hyderabad,Completed,10.41,152.45,Card
BOOK_2025,2026-03-07,09:08:37,CUST_172,DRV_209,VEH_98,Delhi,Completed,11.05,294.33,UPI
BOOK_2026,2025-06-10,09:41:40,CUST_267,DRV_84,VEH_198,Delhi,Completed,13.87,230.86,Cash
BOOK_2027,2025-10-28,22:32:01,CUST_591,DRV_93,VEH_72,Ahmedabad,Completed,11.39,190.23,UPI
BOOK_2028,2025-09-11,21:10:42,CUST_516,DRV_23,VEH_270,Mumbai,Completed,6.02,163.67,UPI
BOOK_2029,2025-10-31,14:05:08,CUST_247,DRV_20,VEH_152,Chennai,Completed,3.12,91.27,UPI
BOOK_2030,2025-05-25,18:37:58,CUST_148,DRV_181,VEH_142,Delhi,Completed,17.74,293.56,Card
BOOK_2031,2026-02-03,21:36:45,CUST_20,DRV_78,VEH_285,Kolkata,Cancelled,9.32,248.89,Card
BOOK_2032,2025-12-19,09:37:27,CUST_517,DRV_23,VEH_160,Pune,Completed,3.58,97.61,UPI
BOOK_2033,2025-06-04,18:14:27,CUST_444,DRV_101,VEH_270,Delhi,Completed,16.05,333.47,UPI
BOOK_2034,2025-06-12,21:26:30,CUST_478,DRV_252,VEH_83,Delhi,Completed,13.78,161.75,UPI
BOOK_2035,2025-07-06,10:33:28,CUST_290,DRV_90,VEH_274,Delhi,Completed,7.05,166.67,UPI
BOOK_2036,2026-03-08,06:37:26,CUST_591,DRV_130,VEH_193,Bangalore,Completed,19.97,480.6,Cash
BOOK_2037,2025-07-02,11:53:57,CUST_149,DRV_145,VEH_271,Hyderabad,Completed,12.27,268.72,UPI
BOOK_2038,2025-07-13,09:40:55,CUST_34,DRV_147,VEH_111,Mumbai,Completed,3.76,96.59,Cash
BOOK_2039,2025-04-09,18:50:29,CUST_600,DRV_141,VEH_296,Hyderabad,Cancelled,14.75,192.55,UPI
BOOK_2040,2026-02-09,09:13:32,CUST_312,DRV_176,VEH_184,Mumbai,Completed,12.29,306.12,UPI
BOOK_2041,2025-09-16,17:10:37,CUST_399,DRV_29,VEH_3,Hyderabad,Completed,18.69,220.32,Cash
BOOK_2042,2025-11-10,20:09:25,CUST_561,DRV_182,VEH_153,Bangalore,Completed,15.65,186.77,Cash
BOOK_2043,2025-12-20,22:33:57,CUST_583,DRV_128,VEH_273,Bangalore,Completed,19.82,403.95,Cash
BOOK_2044,2026-03-23,19:14:23,CUST_398,DRV_25,VEH_250,Chennai,Completed,3.56,131.9,Cash
BOOK_2045,2025-12-14,02:53:55,CUST_237,DRV_40,VEH_300,Delhi,Completed,11.02,130.7,Wallet
BOOK_2046,2025-07-08,22:26:14,CUST_105,DRV_137,VEH_132,Mumbai,Completed,6.84,141.98,Card
BOOK_2047,2026-02-09,20:08:22,CUST_195,DRV_231,VEH_99,Hyderabad,Completed,9.16,158.29,UPI
BOOK_2048,2025-04-17,10:46:16,CUST_112,DRV_135,VEH_262,Bangalore,Completed,14.8,308.21,UPI
BOOK_2049,2025-10-23,21:02:19,CUST_36,DRV_3,VEH_111,Hyderabad,Completed,10.94,211.84,Wallet
BOOK_2050,2025-11-09,23:29:29,CUST_354,DRV_105,VEH_152,Kolkata,Completed,12.12,299.26,Wallet
BOOK_2051,2025-12-17,21:51:36,CUST_153,DRV_77,VEH_137,Bangalore,Completed,16.85,411.29,UPI
BOOK_2052,2025-12-17,00:43:04,CUST_293,DRV_213,VEH_150,Delhi,Completed,8.37,189.99,Cash
BOOK_2053,2025-04-07,19:12:56,CUST_345,DRV_134,VEH_285,Kolkata,Completed,8.79,174.23,Card
BOOK_2054,2025-12-11,22:56:36,CUST_117,DRV_216,VEH_27,Chennai,Completed,16.08,405.45,Wallet
BOOK_2055,2025-09-25,22:30:00,CUST_83,DRV_137,VEH_263,Delhi,Completed,8.2,112.3,Wallet
BOOK_2056,2025-04-30,21:16:25,CUST_447,DRV_154,VEH_123,Mumbai,Completed,15.07,253.96,UPI
BOOK_2057,2025-04-16,20:27:12,CUST_248,DRV_191,VEH_246,Chennai,Completed,14.9,313,Wallet
BOOK_2058,2026-02-07,19:47:21,CUST_506,DRV_67,VEH_64,Delhi,No Show,13.14,169.27,Wallet
BOOK_2059,2025-11-19,18:45:59,CUST_625,DRV_70,VEH_288,Delhi,Completed,16.81,206.06,UPI
BOOK_2060,2025-05-02,21:52:03,CUST_423,DRV_192,VEH_29,Delhi,Completed,14.38,194.26,Cash
BOOK_2061,2026-03-17,11:15:03,CUST_268,DRV_82,VEH_276,Mumbai,Completed,11.69,247.51,Card
BOOK_2062,2025-12-05,05:51:06,CUST_312,DRV_259,VEH_168,Mumbai,Completed,18.25,290.02,UPI
BOOK_2063,2025-09-05,21:19:12,CUST_101,DRV_54,VEH_252,Ahmedabad,Completed,12.64,319.8,UPI
BOOK_2064,2025-04-28,17:37:57,CUST_544,DRV_201,VEH_76,Bangalore,Completed,5.55,116.42,UPI
BOOK_2065,2025-12-19,22:00:43,CUST_655,DRV_146,VEH_20,Hyderabad,Completed,4.54,104.75,UPI
BOOK_2066,2025-07-28,21:14:54,CUST_312,DRV_169,VEH_128,Pune,Completed,8.17,112.07,Wallet
BOOK_2067,2025-10-07,19:17:52,CUST_684,DRV_131,VEH_128,Pune,Completed,17.92,181.91,Card
BOOK_2068,2025-05-02,22:07:28,CUST_311,DRV_138,VEH_292,Bangalore,Completed,14.12,239.14,Wallet
BOOK_2069,2025-10-03,05:40:22,CUST_141,DRV_182,VEH_85,Delhi,Completed,14.88,160.76,Cash
BOOK_2070,2025-06-10,20:49:13,CUST_52,DRV_38,VEH_293,Ahmedabad,Completed,7.78,121.05,Cash
BOOK_2071,2025-09-01,13:46:48,CUST_177,DRV_132,VEH_240,Hyderabad,Completed,5.72,176.98,UPI
BOOK_2072,2025-09-17,21:13:32,CUST_628,DRV_100,VEH_3,Mumbai,Completed,5.42,143.24,Card
BOOK_2073,2026-01-24,09:13:26,CUST_612,DRV_50,VEH_283,Ahmedabad,Completed,9.81,135.42,UPI
BOOK_2074,2026-02-16,09:14:31,CUST_689,DRV_217,VEH_99,Chennai,Completed,10.76,289.95,UPI
BOOK_2075,2026-02-13,21:52:26,CUST_407,DRV_214,VEH_101,Mumbai,Completed,13.04,345.85,Cash
BOOK_2076,2025-05-28,10:22:53,CUST_364,DRV_122,VEH_85,Ahmedabad,Completed,10.34,140.67,UPI
BOOK_2077,2025-10-26,17:25:29,CUST_413,DRV_105,VEH_108,Bangalore,Completed,19.1,316.91,Wallet
BOOK_2078,2025-08-02,22:08:26,CUST_386,DRV_143,VEH_254,Delhi,No Show,13.27,185.38,Cash
BOOK_2079,2025-09-23,01:24:53,CUST_325,DRV_220,VEH_193,Mumbai,Completed,10.32,285.29,Wallet
BOOK_2080,2026-02-09,20:38:54,CUST_621,DRV_260,VEH_297,Kolkata,Completed,4.93,107.71,Cash
BOOK_2081,2025-12-30,20:53:26,CUST_60,DRV_211,VEH_29,Mumbai,Completed,7.62,117.05,UPI
BOOK_2082,2025-07-14,19:14:22,CUST_31,DRV_17,VEH_124,Hyderabad,Completed,19.22,232.77,Cash
BOOK_2083,2025-07-03,18:36:43,CUST_593,DRV_159,VEH_24,Bangalore,Cancelled,10.31,140.12,UPI
BOOK_2084,2025-12-14,09:19:27,CUST_577,DRV_196,VEH_73,Mumbai,Completed,19.09,202.33,UPI
BOOK_2085,2025-06-04,19:28:41,CUST_193,DRV_47,VEH_187,Bangalore,Completed,16.27,325.61,Card
BOOK_2086,2025-10-18,10:51:47,CUST_676,DRV_252,VEH_32,Mumbai,Completed,6.1,165.4,Card
BOOK_2087,2026-03-15,00:50:01,CUST_677,DRV_193,VEH_245,Pune,Completed,2.49,101.08,UPI
BOOK_2088,2026-01-01,22:54:02,CUST_127,DRV_278,VEH_213,Delhi,No Show,10.37,135.82,UPI
BOOK_2089,2025-04-17,20:04:11,CUST_499,DRV_214,VEH_141,Pune,No Show,3.29,85.42,Card
BOOK_2090,2026-01-22,00:29:14,CUST_562,DRV_219,VEH_138,Kolkata,Completed,4.42,118.4,Cash
BOOK_2091,2026-01-21,05:25:54,CUST_661,DRV_147,VEH_39,Bangalore,Completed,2.37,71.68,Cash
BOOK_2092,2026-02-01,18:50:59,CUST_49,DRV_264,VEH_239,Bangalore,Completed,10.11,188.65,UPI
BOOK_2093,2025-12-25,03:36:23,CUST_375,DRV_166,VEH_148,Bangalore,Completed,18.77,379.83,Wallet
BOOK_2094,2025-08-09,11:22:27,CUST_111,DRV_117,VEH_267,Delhi,Completed,2.21,52.26,UPI
BOOK_2095,2025-05-15,10:32:39,CUST_631,DRV_104,VEH_49,Pune,Completed,6.06,187.97,Cash
BOOK_2096,2026-01-21,20:35:17,CUST_145,DRV_270,VEH_39,Pune,Completed,10.08,155.16,UPI
BOOK_2097,2025-07-27,20:05:34,CUST_31,DRV_113,VEH_221,Pune,Completed,6.29,143.88,Card
BOOK_2098,2025-08-11,15:01:03,CUST_538,DRV_51,VEH_188,Mumbai,Cancelled,14.05,243.21,UPI
BOOK_2099,2026-01-12,21:57:04,CUST_358,DRV_256,VEH_106,Mumbai,Completed,17.96,378.69,Card
BOOK_2100,2025-09-03,17:04:50,CUST_300,DRV_67,VEH_28,Pune,Completed,11.94,270.56,UPI
BOOK_2101,2025-04-17,21:52:13,CUST_583,DRV_258,VEH_202,Bangalore,Completed,4.57,113.51,Card
BOOK_2102,2025-10-30,22:19:52,CUST_547,DRV_17,VEH_33,Bangalore,No Show,4.17,135.43,UPI
BOOK_2103,2026-02-25,08:33:15,CUST_658,DRV_59,VEH_245,Mumbai,Completed,18.83,386.42,UPI
BOOK_2104,2025-07-06,22:59:03,CUST_241,DRV_5,VEH_271,Bangalore,Completed,5.31,154.76,Cash
BOOK_2105,2025-08-23,03:42:38,CUST_395,DRV_11,VEH_161,Hyderabad,Completed,10.39,137.38,Card
BOOK_2106,2025-07-13,22:37:05,CUST_506,DRV_139,VEH_29,Hyderabad,Completed,16.84,210.5,Cash
BOOK_2107,2025-05-24,01:17:58,CUST_695,DRV_60,VEH_51,Delhi,Completed,8.73,174.06,Card
BOOK_2108,2025-09-20,08:35:07,CUST_571,DRV_193,VEH_74,Mumbai,Completed,18.31,232.56,Card
BOOK_2109,2025-10-31,17:37:51,CUST_299,DRV_135,VEH_183,Hyderabad,Completed,3.37,104.95,UPI
BOOK_2110,2025-10-21,22:27:33,CUST_310,DRV_111,VEH_110,Ahmedabad,Completed,17.49,280.92,UPI
BOOK_2111,2026-03-02,11:21:32,CUST_19,DRV_126,VEH_116,Kolkata,Completed,11.95,139.47,Wallet
BOOK_2112,2025-11-01,19:47:19,CUST_67,DRV_63,VEH_91,Bangalore,Completed,14.61,249.54,Cash
BOOK_2113,2026-03-25,21:48:21,CUST_71,DRV_228,VEH_127,Mumbai,Completed,11.98,153.85,Cash
BOOK_2114,2026-02-23,22:13:25,CUST_420,DRV_95,VEH_220,Delhi,Completed,18.95,395.39,UPI
BOOK_2115,2025-07-24,22:36:53,CUST_394,DRV_240,VEH_165,Delhi,Completed,6.02,180.06,UPI
BOOK_2116,2025-12-06,18:55:33,CUST_127,DRV_45,VEH_147,Hyderabad,Completed,10.16,281.16,Card
BOOK_2117,2026-03-15,20:49:46,CUST_344,DRV_185,VEH_99,Bangalore,Completed,11.76,306.57,Wallet
BOOK_2118,2025-06-18,11:31:54,CUST_585,DRV_138,VEH_84,Pune,Completed,12.04,155.22,Cash
BOOK_2119,2025-05-31,17:01:51,CUST_447,DRV_113,VEH_89,Bangalore,No Show,8.39,158.44,Wallet
BOOK_2120,2025-07-30,16:13:59,CUST_423,DRV_272,VEH_124,Delhi,Completed,16.78,400.64,UPI
BOOK_2121,2025-09-27,09:11:16,CUST_218,DRV_203,VEH_82,Mumbai,Completed,7.58,97.46,Card
BOOK_2122,2026-01-11,22:20:04,CUST_518,DRV_73,VEH_51,Kolkata,Completed,16.7,342.91,UPI
BOOK_2123,2025-05-11,17:26:19,CUST_247,DRV_55,VEH_49,Mumbai,Completed,4.8,136.53,UPI
BOOK_2124,2025-09-11,18:35:31,CUST_208,DRV_249,VEH_155,Kolkata,Completed,5.09,86.53,UPI
BOOK_2125,2025-09-03,11:36:45,CUST_470,DRV_238,VEH_121,Mumbai,Completed,11.42,298.85,UPI
BOOK_2126,2025-10-12,11:55:40,CUST_508,DRV_220,VEH_68,Delhi,Completed,7.24,108.83,UPI
BOOK_2127,2025-05-18,18:28:17,CUST_142,DRV_107,VEH_22,Hyderabad,Completed,8.4,195.44,UPI
BOOK_2128,2025-08-24,16:05:47,CUST_694,DRV_262,VEH_17,Mumbai,Cancelled,16.71,226.65,Card
BOOK_2129,2026-02-20,00:04:46,CUST_518,DRV_6,VEH_12,Mumbai,Completed,16.94,218.04,Card
BOOK_2130,2025-05-24,22:46:51,CUST_428,DRV_64,VEH_36,Mumbai,Completed,2.98,83.91,UPI
BOOK_2131,2025-09-14,18:09:34,CUST_640,DRV_140,VEH_54,Pune,Completed,19.93,483.41,Card
BOOK_2132,2025-04-12,06:25:00,CUST_695,DRV_113,VEH_3,Kolkata,Completed,10.03,237.62,Wallet
BOOK_2133,2025-08-12,05:03:04,CUST_20,DRV_251,VEH_15,Mumbai,Completed,18.78,396.28,Cash
BOOK_2134,2025-04-20,16:02:38,CUST_277,DRV_88,VEH_286,Mumbai,Completed,11.74,155.42,Card
BOOK_2135,2025-12-09,13:34:26,CUST_555,DRV_208,VEH_281,Delhi,Completed,9.29,131.65,UPI
BOOK_2136,2025-04-20,19:28:33,CUST_636,DRV_181,VEH_117,Hyderabad,Completed,19.65,397.18,Card
